id,uuid,observed_on,time_observed_at,time_zone,user_id,user_name,tag_list,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,positional_accuracy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
253699056,6d754c80-32ba-4940-b4e4-8639214bf884,2024-11-30,2024-12-01 01:05:43 UTC,Pacific Time (US & Canada),762185,Neal Kelso,"","",1,0,"North Pacific Ocean, CA, US",37.494805,-122.499345,9,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
253699139,12d3e1bf-181c-4811-a3c4-5209cd738bc9,2024-11-30,2024-12-01 00:59:03 UTC,Pacific Time (US & Canada),762185,Neal Kelso,"","",1,0,"North Pacific Ocean, CA, US",37.4947583333,-122.49948,6,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
253699377,661a9bf4-9e87-4ff1-a270-993b6df9ad50,2024-11-30,2024-12-01 00:54:57 UTC,Pacific Time (US & Canada),762185,Neal Kelso,"","",1,0,"North Pacific Ocean, CA, US",37.4947966667,-122.4994583333,12,Dirona picta,Colorful Dirona,Mollusca,48978,Cladobranchia,Proctonotoidea,Dironidae,,,,,Dirona,,Dirona picta,,,,
253699629,ecc578a6-f2ad-439f-b9ff-d3e31394ef97,2024-11-30,2024-12-01 00:48:03 UTC,Pacific Time (US & Canada),762185,Neal Kelso,"","",1,0,"North Pacific Ocean, CA, US",37.49483,-122.4995033333,8,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253699645,b96b54df-ad49-455d-9902-827fc76db92e,2024-11-30,2024-12-01 00:40:03 UTC,Pacific Time (US & Canada),762185,Neal Kelso,"","",2,0,"North Pacific Ocean, CA, US",37.494755,-122.4993533333,24,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
253699676,89a9c81e-782a-4c39-bf94-75b306c6038f,2024-11-30,2024-12-01 00:38:35 UTC,Pacific Time (US & Canada),762185,Neal Kelso,"","",1,0,"North Pacific Ocean, CA, US",37.4947883333,-122.4993133333,5,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253699704,ea8ee849-9b9f-45b8-a1dc-ce77589fcf18,2024-11-30,2024-12-01 00:30:58 UTC,Pacific Time (US & Canada),762185,Neal Kelso,"","",1,0,"North Pacific Ocean, CA, US",37.4948616667,-122.4992916667,17,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253699717,1a51bd36-d636-4b6c-b728-98d57162d648,2024-11-30,2024-12-01 00:30:14 UTC,Pacific Time (US & Canada),762185,Neal Kelso,"","",1,0,"North Pacific Ocean, CA, US",37.4948383333,-122.4992533333,6,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253699761,e5b67620-5f82-4d0d-b378-595ede93088c,2024-11-30,2024-12-01 00:24:51 UTC,Pacific Time (US & Canada),762185,Neal Kelso,"","",1,0,"North Pacific Ocean, CA, US",37.4946033333,-122.4991,200,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253702055,0917eb32-0411-41ba-b0b3-5da0cc808b3e,2024-11-30,2024-11-30 23:22:09 UTC,Pacific Time (US & Canada),7314057,Nicholas Damon,"","",1,0,"North Pacific Ocean, Del Monte Forest, CA, US",36.61465,-121.9466866667,4,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253702128,c68dbc59-d8fe-4440-9cbd-a16d4d4002e6,2024-11-30,2024-11-30 23:52:54 UTC,Pacific Time (US & Canada),1805822,Mike Bokoch,"","",1,0,"Soquel Cove, CA, US",36.9563133333,-121.9709166667,14,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
253702734,edf7f5d3-d051-4bbe-b73d-5fb4a77141d7,2024-11-30,2024-12-01 00:28:13 UTC,Pacific Time (US & Canada),4966702,,"","",0,0,"North Pacific Ocean, CA, US",37.5249283333,-122.5190116667,4,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
253702765,0fdec7e5-46e4-4b1b-870d-d8c8602d0f98,2024-11-30,2024-12-01 00:09:02 UTC,Pacific Time (US & Canada),8775741,,"","",1,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6344916667,-121.9398033333,3,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253702802,2d7631a6-a710-4b8f-a695-2a0e1f7b6789,2024-11-30,2024-12-01 00:19:11 UTC,Pacific Time (US & Canada),625205,,"","",1,0,"North Pacific Ocean, CA, US",37.4944083333,-122.4993583333,7,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253702888,2d1ce2b5-1957-4c77-9645-2e9b199f568a,2024-11-30,2024-11-30 23:41:55 UTC,Pacific Time (US & Canada),8775741,,"","",1,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6345033333,-121.940095,7,Dendronotus subramosus,Stubby Dendronotid,Mollusca,47771,Cladobranchia,Dendronotoidea,Dendronotidae,,,,,Dendronotus,,Dendronotus subramosus,,,,
253702900,a5e34ee3-6083-4bf5-8696-ba03650ea1f9,2024-11-30,2024-12-01 00:06:54 UTC,Pacific Time (US & Canada),625205,,"","",1,0,"North Pacific Ocean, CA, US",37.4943416667,-122.4992966667,3,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253702901,991be006-0c23-411c-9a1c-2cea61ad215e,2024-11-30,2024-12-01 00:33:12 UTC,Pacific Time (US & Canada),4966702,,"","",3,0,"North Pacific Ocean, CA, US",37.524945,-122.5189283333,4,Acanthodoris lutea,Sandalwood Dorid,Mollusca,47472,Doridina,Onchidoridoidea,Onchidorididae,,,,,Acanthodoris,,Acanthodoris lutea,,,,
253702919,acfb2f74-b90a-4012-98b8-75de5e2b9752,2024-11-30,2024-12-01 00:19:25 UTC,Pacific Time (US & Canada),4966702,,"","",1,0,"North Pacific Ocean, CA, US",37.5245533333,-122.518805,4,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
253702943,2f192204-f845-45e0-a251-d9f4a6935c7f,2024-11-30,2024-12-01 00:04:30 UTC,Pacific Time (US & Canada),4966702,,"","",1,0,"North Pacific Ocean, CA, US",37.5245216667,-122.5186533333,21,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253702959,7a84fa73-0772-4b6a-9faa-1861e218e211,2024-11-30,2024-12-01 00:38:00 UTC,Pacific Time (US & Canada),625205,,"","",3,0,"North Pacific Ocean, CA, US",37.4944216667,-122.499405,2,Phidiana hiltoni,Hilton's Aeolid,Mollusca,48724,Cladobranchia,Aeolidioidea,Facelinidae,,,,,Phidiana,,Phidiana hiltoni,,,,
253703230,90bf1f5c-7fed-4fa7-bfc3-7765b859f792,2024-11-30,2024-11-30 23:11:42 UTC,Pacific Time (US & Canada),8775741,,"","",1,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6343533333,-121.94027,9,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253703355,2e767698-b29b-4ae5-aa2f-89757558e9e9,2024-11-30,2024-11-30 23:06:38 UTC,Pacific Time (US & Canada),8775741,,"","",1,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6342866667,-121.9402466667,5,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
253703461,e47f5a85-b79c-4dcb-8239-d266795ad858,2024-11-30,2024-11-30 22:53:59 UTC,Pacific Time (US & Canada),8775741,,"","",1,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6344633333,-121.939925,6,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
253703519,4c4885b4-4ff1-4b4c-92bc-53ee4f46fbd4,2024-11-30,2024-11-30 22:50:55 UTC,Pacific Time (US & Canada),8775741,,"","",1,0,"North Pacific Ocean, Pacific Grove, CA, US",36.63448,-121.939895,3,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
253703548,4510729c-2d3d-42b1-a76f-9822ff9377b1,2024-11-30,2024-11-30 22:48:42 UTC,Pacific Time (US & Canada),8775741,,"","",2,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6344533333,-121.9399116667,15,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
253703601,398cf0d3-a227-447d-8380-74dddab6cc81,2024-11-30,2024-11-30 22:46:01 UTC,Pacific Time (US & Canada),8775741,,"",3-4 inches long!,1,0,"North Pacific Ocean, Pacific Grove, CA, US",36.6344716667,-121.9399033333,4,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
253703741,7a1cdcba-d78d-46d0-985b-de5494f447b5,2024-11-30,2024-11-30 22:40:12 UTC,Pacific Time (US & Canada),8775741,,"","",0,0,"North Pacific Ocean, Pacific Grove, CA, US",36.634475,-121.9397966667,3,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253708061,0355b4cd-b668-4855-8043-ed942a6ec057,2024-11-30,2024-12-01 02:19:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,1,0,"California, US",37.253497033,-122.4620731618,,Geitodoris heathi,Heath's Dorid,Mollusca,47505,Doridina,Doridoidea,Discodorididae,,,,,Geitodoris,,Geitodoris heathi,,,,
253708064,48b4366c-d8ce-4585-a5fa-2862f81f2050,2024-11-30,2024-12-01 02:19:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,1,0,"California, US",37.2839978895,-122.535750305,,Geitodoris heathi,Heath's Dorid,Mollusca,47505,Doridina,Doridoidea,Discodorididae,,,,,Geitodoris,,Geitodoris heathi,,,,
253708065,97ec6057-58b9-49d1-a8d6-1a9351993dc5,2024-11-30,2024-12-01 02:19:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,1,0,"California, US",37.2789569884,-122.4443230887,,Geitodoris heathi,Heath's Dorid,Mollusca,47505,Doridina,Doridoidea,Discodorididae,,,,,Geitodoris,,Geitodoris heathi,,,,
253708070,25a20f6f-5cd7-473f-a18c-497e4db5cf14,2024-11-30,2024-12-01 02:20:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,1,0,"California, US",37.3333278546,-122.5928557663,,Acanthodoris rhodoceras,Black and White Dorid,Mollusca,47482,Doridina,Onchidoridoidea,Onchidorididae,,,,,Acanthodoris,,Acanthodoris rhodoceras,,,,
253708071,c4c0ab1b-9b4a-4c44-9c2a-80f0efd077a9,2024-11-30,2024-12-01 02:15:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,1,0,"California, US",37.3284374967,-122.5802189802,,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
253709212,328c0bce-014d-485c-a0b5-c6418332a636,2024-11-30,2024-12-01 00:28:13 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.4939716667,-122.4990383333,4,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253709264,fd443db8-40ae-435e-b76c-88d71919fb5e,2024-11-30,2024-12-01 00:30:39 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.493745,-122.4988416667,6,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253709415,b49f45bd-936f-4993-98c7-676458ffee09,2024-11-30,2024-12-01 00:32:47 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.49348,-122.4989,3,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253709485,61f73a90-fe42-4925-9493-44a0c7bc740e,2024-11-30,2024-12-01 00:37:27 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.49313,-122.4986033333,6,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253709514,02fa36eb-506e-420d-9e1b-f36dc26310bd,2024-11-30,2024-12-01 00:37:59 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.493125,-122.4986116667,6,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253709572,6818fe41-3bd9-44e6-b8ae-44cb006170db,2024-01-12,2024-01-13 00:34:29 UTC,Pacific Time (US & Canada),4569105,Jasmine White,"","",1,0,"North Pacific Ocean, CA, US",37.244605,-122.4189533333,6,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253709867,cb532ee9-eb94-475d-9ae9-00a92ba96e87,2024-11-30,2024-12-01 00:40:03 UTC,Pacific Time (US & Canada),8586201,Analisa,"",CHUNK,1,0,"North Pacific Ocean, CA, US",37.4931,-122.4986416667,4,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253709884,0f8a362f-0ada-4704-a729-2ea7fec4a9d7,2024-11-30,2024-12-01 00:41:21 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.4931116667,-122.49862,2,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253709891,3625faa8-0719-4014-a823-331f27b696f6,2024-11-30,2024-12-01 00:41:15 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.4930833333,-122.4986333333,11,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253709964,0b98e594-d4d7-4353-990b-be8cf3f8a54f,2024-11-30,2024-12-01 00:42:04 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.4930916667,-122.4986416667,4,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253710102,ce666509-f258-494b-b0bc-d548eee04f2a,2024-11-30,2024-12-01 00:46:44 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.4927866667,-122.4988166667,4,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253710362,430b8514-93ee-4883-86ff-9392cad2536f,2024-01-12,2024-01-13 00:59:47 UTC,Pacific Time (US & Canada),4569105,Jasmine White,"","",1,0,"North Pacific Ocean, CA, US",37.24485,-122.4189,81,Acanthodoris lutea,Sandalwood Dorid,Mollusca,47472,Doridina,Onchidoridoidea,Onchidorididae,,,,,Acanthodoris,,Acanthodoris lutea,,,,
253710396,b49c7f52-a7c7-4996-ad72-383b294e00d0,2024-11-30,2024-12-01 00:47:52 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.4927666667,-122.4988166667,3,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253710423,5d113cc8-8bbf-44ba-a044-b8c72de7da62,2024-11-30,2024-12-01 00:48:42 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.4927883333,-122.4989083333,3,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253710433,5161a1e3-39cf-44a9-bf9d-d1ac88e14e7f,2024-11-30,2024-12-01 00:51:31 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.49297,-122.4991383333,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253710465,0321371e-8759-4364-ad96-b53781c111f2,2024-01-12,2024-01-13 01:03:31 UTC,Pacific Time (US & Canada),4569105,Jasmine White,"","",2,0,"North Pacific Ocean, CA, US",37.2449283333,-122.4188783333,29,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253710469,c6a20162-7b85-4853-81bf-168468c80fa4,2024-11-30,2024-12-01 01:00:47 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",2,0,"North Pacific Ocean, CA, US",37.493655,-122.4990533333,3,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253710472,bf572c83-4fb8-436c-a883-a804c04f1542,2024-11-30,2024-12-01 01:01:58 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",2,0,"North Pacific Ocean, CA, US",37.49363,-122.4989916667,7,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253710509,0b2af25c-84ce-4889-a9a7-9ceb495ea90c,2024-11-30,2024-12-01 01:03:10 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.49382,-122.498955,2,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253710515,6aa134fa-28c0-4c86-923d-2576cf27b301,2024-11-30,2024-12-01 01:09:41 UTC,Pacific Time (US & Canada),8586201,Analisa,"","",1,0,"North Pacific Ocean, CA, US",37.49485,-122.4992966667,4,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253712522,547cdf5e-0d75-423e-b226-23219f05dfde,2024-11-30,2024-12-01 01:11:18 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4948666667,-122.49907,4,Limacia cockerelli,Cockerell's Dorid,Mollusca,538830,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Limacia,,Limacia cockerelli,,,,
253712690,c98c458e-1110-493b-a2c4-f0b374599ae6,2024-11-30,2024-12-01 00:48:55 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4947583333,-122.4993833333,3,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253713320,8356e9c7-dc68-4dde-afb2-af723dcb59fa,2024-11-30,2024-12-01 00:48:52 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4947583333,-122.499375,4,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253713408,b78063bf-68c6-4fc1-8a68-cde1e49e3548,2024-11-30,2024-12-01 00:48:02 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4947583333,-122.4993883333,4,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253713496,99e89e54-ea3b-410d-be95-1d2935053400,2024-11-30,2024-12-01 00:47:10 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4948,-122.499375,3,Limacia cockerelli,Cockerell's Dorid,Mollusca,538830,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Limacia,,Limacia cockerelli,,,,
253713530,f70d314f-2ba0-472c-9b62-53fec03902e1,2024-11-30,2024-12-01 00:40:25 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4947383333,-122.499375,3,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
253713716,090a948a-7fee-4d7f-b143-f76ac307d49a,2024-11-30,2024-12-01 00:38:25 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4947616667,-122.4992916667,3,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253714186,b9ea2741-b59a-4fe9-bea0-8d72298636e3,2024-11-30,2024-12-01 00:55:00 UTC,Pacific Time (US & Canada),4625496,SteefTheThief,"","",1,0,"Soquel Cove, CA, US",36.955505,-121.9713283333,4,Phidiana hiltoni,Hilton's Aeolid,Mollusca,48724,Cladobranchia,Aeolidioidea,Facelinidae,,,,,Phidiana,,Phidiana hiltoni,,,,
253714210,6084c27a-a8e1-4ee9-98b2-f2d5b0e52846,2024-11-30,2024-12-01 00:26:27 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4946883333,-122.4992133333,4,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253714300,b43be445-0131-4995-8a69-cd17bb785579,2024-11-30,2024-12-01 00:25:14 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4946833333,-122.4992133333,3,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253714426,efb42935-b3fa-4477-9934-81ffe67ea38c,2024-11-30,2024-12-01 00:23:48 UTC,Pacific Time (US & Canada),8404486,,"","",1,0,"North Pacific Ocean, CA, US",37.4946866667,-122.49917,3,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253714636,54f4928b-3fd4-48f7-a870-129493ad24af,2024-11-30,2024-12-01 00:21:16 UTC,Pacific Time (US & Canada),8404486,,"","",2,0,"North Pacific Ocean, CA, US",37.4946783333,-122.499145,3,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253714716,a51a8b56-d541-46e7-8325-d43db426f3f9,2024-11-30,2024-12-01 00:46:23 UTC,Pacific Time (US & Canada),858361,,"","",2,0,"Monterey Bay, Pacific Grove, CA, US",36.6381493887,-121.9363227601,410,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253714812,4a06ebd2-1cee-4db4-ba00-8697280228a4,2024-11-30,2024-12-01 00:33:58 UTC,Pacific Time (US & Canada),858361,,"","",1,0,"Monterey Bay, Pacific Grove, CA, US",36.6381079592,-121.9362835797,410,Limacia mcdonaldi,McDonald's Dorid,Mollusca,538831,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Limacia,,Limacia mcdonaldi,,,,
253714832,1b7e6a35-1080-4da4-bcff-770275514471,2024-11-30,2024-12-01 02:03:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,2,0,"California, US",37.2890650078,-122.5080646495,2,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253714834,fc8d840c-72e7-4471-b7d0-8300b846e04c,2024-11-30,2024-12-01 02:03:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,1,0,"California, US",37.3632559144,-122.5989822709,2,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
253714835,6d1d8bb8-4252-48c3-beff-5cb5ed04fae8,2024-11-30,2024-12-01 02:03:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,1,0,"California, US",37.2642382457,-122.5603802346,2,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253714837,c660574b-7624-4248-a78c-675e660e2ead,2024-11-30,2024-12-01 02:07:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,1,0,"California, US",37.2756664338,-122.5153790564,2,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
253714838,61ac64d8-d1eb-4f9e-b877-4ca285c0d5d3,2024-11-30,2024-12-01 02:08:00 UTC,Pacific Time (US & Canada),861881,Cricket Raspet,"",,1,0,"California, US",37.2314682559,-122.4223438295,2,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
253715193,adff0f67-f183-400c-b2bc-6b817c62e890,2024-11-30,2024-12-01 00:04:16 UTC,Pacific Time (US & Canada),858361,,"","",1,0,"Monterey Bay, Pacific Grove, CA, US",36.6381445466,-121.9363904425,410,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
